leaid,district,city,state_name,lat,lon,ppcstot,predcost,fundinggap,outcomegap,enroll
3100111,EUSTIS-FARNAM PUBLIC SCHOOLS,EUSTIS,Nebraska,40.666871,-100.02676,16626.083333333332,13036.631333333331,3589.45225,-0.02955061,191.16666666666666
3100112,LAKEVIEW COMMUNITY SCHOOLS,COLUMBUS,Nebraska,41.497723,-97.374634,12896.916666666666,10440.300583333332,2456.61605,0.03351186666666667,786.75
3100114,LOGAN VIEW PUBLIC SCHOOLS,HOOPER,Nebraska,41.653083,-96.503838,12757.75,10594.88375,2162.866083333334,0.27298624555555556,536.6666666666666
3100115,NORTH BEND CENTRAL PUBLIC SCHS,NORTH BEND,Nebraska,41.469483,-96.786428,12448.25,6449.253166666666,5998.996833333334,0.3790644533333334,575.1666666666666
3100116,FREEMAN PUBLIC SCHOOLS,ADAMS,Nebraska,40.457628,-96.511981,11960.916666666666,7662.115333333334,4298.801333333334,0.2106714322222222,413.3333333333333
3100117,HEARTLAND COMMUNITY SCHOOLS,HENDERSON,Nebraska,40.782792,-97.810443,13963.0,11519.515833333333,2443.484308333333,0.2594557211111111,328.0833333333333
3100118,FILLMORE CENTRAL PUBLIC SCHS,GENEVA,Nebraska,40.532765,-97.593539,12504.166666666666,11539.057583333333,965.1091499999999,0.22578280111111107,577.0
3100120,HITCHCOCK CO SCH SYSTEM,TRENTON,Nebraska,40.175425,-101.016348,12618.416666666666,11179.6245,1438.7920158333334,0.2825481688888889,285.9166666666667
3100121,DONIPHAN-TRUMBULL PUBLIC SCHS,DONIPHAN,Nebraska,40.772324,-98.372313,12973.25,9652.019833333334,3321.230108333333,0.05524041888888889,478.75
3100122,SOUTH CENTRAL NEBRASKA UNIFIED 5,FAIRFIELD,Nebraska,40.43312,-98.052788,15076.333333333334,10609.384833333335,4466.948166666666,0.09928201,707.1666666666666
3100123,HIGH PLAINS COMMUNITY SCHOOLS,POLK,Nebraska,41.073353,-97.781588,19064.25,13712.134166666669,5352.115000000001,-0.012394211249999999,241.83333333333334
3100124,BRUNING-DAVENPORT UNIFIED SYS,DAVENPORT,Nebraska,40.313404,-97.809943,22951.0,14888.471666666666,8062.528166666667,0.20318530666666668,177.0
3100125,DILLER-ODELL PUBLIC SCHOOLS,ODELL,Nebraska,40.052415,-96.802191,14907.666666666666,12368.104166666664,2539.5626225,0.34060944000000004,261.9166666666667
3100129,TWIN RIVER PUBLIC SCHOOLS,GENOA,Nebraska,41.449173,-97.735708,13639.083333333334,9268.589166666667,4370.494333333332,-0.01385527222222223,481.25
3100130,CROSS COUNTY COMMUNITY SCHOOLS,STROMSBURG,Nebraska,41.078409,-97.603255,13564.75,8673.477583333333,4891.272250000001,0.32776587000000007,375.5833333333333
3100132,THAYER CENTRAL COMMUNITY SCHS,HEBRON,Nebraska,40.170914,-97.581389,14363.75,12297.015,2066.735528333333,0.3013960044444445,429.4166666666667
3100133,EXETER-MILLIGAN PUBLIC SCHOOLS,EXETER,Nebraska,40.642844,-97.445525,20647.0,12702.875,7944.125916666667,-0.12559771,204.5
3100134,WILCOX-HILDRETH PUBLIC SCHOOLS,WILCOX,Nebraska,40.365333,-99.165349,18523.666666666668,15428.084166666666,3095.582991666666,0.06311676714285715,216.5
3100140,CREEK VALLEY SCHOOLS,CHAPPELL,Nebraska,41.096677,-102.46995,16800.583333333332,13007.60416666667,3792.979,0.06362168888888889,239.25
3100141,EMERSON-HUBBARD PUBLIC SCHOOLS,EMERSON,Nebraska,42.280636,-96.72756,14975.916666666666,14326.217666666671,649.6999333333333,0.030386411249999995,275.9166666666667
3100157,PERKINS COUNTY SCHOOLS,GRANT,Nebraska,40.846129,-101.730141,15568.0,8836.211,6731.789,,414.0
3100163,CHASE COUNTY SCHOOLS,IMPERIAL,Nebraska,40.520729,-101.634291,13881.0,10055.76,3825.237,,623.0
3100165,DOUGLAS CO WEST COMMUNITY SCHS,VALLEY,Nebraska,41.309305,-96.343112,12387.0,8635.461,3751.539,,975.0
3100170,GORDON-RUSHVILLE PUBLIC SCHS,GORDON,Nebraska,42.812838,-102.205279,15417.0,12626.6,2790.396,,607.0
3100172,WEST HOLT PUBLIC SCHOOLS,ATKINSON,Nebraska,42.540597,-98.978321,15378.0,9794.048,5583.952,,447.0
3100176,JOHNSON CO CENTRAL PUBLIC SCHS,TECUMSEH,Nebraska,40.371755,-96.190553,16450.0,15978.36,471.6445,,493.0
3100178,SOUTHWEST PUBLIC SCHOOLS,BARTLEY,Nebraska,40.257527,-100.307572,16023.833333333334,9600.889666666668,6422.943916666666,-0.07666568666666668,310.25
3100179,HUMBOLDT TABLE ROCK STEINAUER,HUMBOLDT,Nebraska,40.168403,-95.946783,16599.583333333332,13626.523333333336,2973.0594249999995,-0.13910889555555558,392.75
3100183,HOWELLS-DODGE CONSOLIDATED SCHOOLS,HOWELLS,Nebraska,41.72414,-97.005846,15220.0,12436.04,2783.957,,277.0
3100184,RIVERSIDE PUBLIC SCHOOLS,SPALDING,Nebraska,41.68855,-98.36001,19827.0,13283.74,6543.258,,248.0
3100185,CENTRAL VALLEY PUBLIC SCHOOLS,GREELEY,Nebraska,41.550882,-98.529926,22052.0,13478.03,8573.974,,309.0
3100187,BOYD COUNTY SCHOOLS,SPENCER,Nebraska,42.875616,-98.70061,15664.0,10460.7,5203.301,,357.0
3101992,ELMWOOD-MURDOCK PUBLIC SCHOOLS,MURDOCK,Nebraska,40.926254,-96.284292,11721.0,7393.769333333333,4327.230666666666,0.39234371333333334,435.1666666666667
3102770,ADAMS CENTRAL PUBLIC SCHOOLS,HASTINGS,Nebraska,40.569523,-98.460303,12826.083333333334,6881.553583333333,5944.529750000001,0.22689154666666667,910.5
3102790,AINSWORTH COMMUNITY SCHOOLS,AINSWORTH,Nebraska,42.547374,-99.856161,14217.916666666666,9591.169499999998,4626.747666666666,0.0014004566666666668,477.4166666666667
3102820,BOONE CENTRAL SCHOOLS,ALBION,Nebraska,41.687848,-98.003457,13822.0,8032.583749999999,5789.416250000001,0.11938377555555554,600.6666666666666
3102880,ALLEN CONSOLIDATED SCHOOLS,ALLEN,Nebraska,42.412401,-96.843883,14887.75,13368.575833333334,1519.1759916666667,0.05775071142857143,208.83333333333334
3102910,ALLIANCE PUBLIC SCHOOLS,ALLIANCE,Nebraska,42.110308,-102.868645,10735.0,10069.356916666668,665.6438499999999,-0.2825695411111111,1513.6666666666667
3103060,ANSLEY PUBLIC SCHOOLS,ANSLEY,Nebraska,41.291196,-99.378778,16866.166666666668,14924.432499999997,1941.733804166667,,173.91666666666666
3103090,ARAPAHOE PUBLIC SCHOOLS,ARAPAHOE,Nebraska,40.309266,-99.896414,12344.333333333334,11213.491166666667,1130.8418416666668,0.19804971333333332,334.4166666666667
3103120,ARCADIA PUBLIC SCHOOLS,ARCADIA,Nebraska,41.425771,-99.1291,18688.583333333332,10482.053166666667,8206.530516666668,,127.41666666666667
3103130,ARLINGTON PUBLIC SCHOOLS,ARLINGTON,Nebraska,41.457578,-96.360093,11044.333333333334,6807.692083333332,4236.64125,0.37793643777777775,619.0
3103210,ARTHUR COUNTY SCHOOLS,ARTHUR,Nebraska,41.568939,-101.689204,19861.333333333332,10724.934777777777,9136.398777777777,,111.11111111111111
3103330,AUBURN PUBLIC SCHOOLS,AUBURN,Nebraska,40.3871,-95.8381,11511.666666666666,8740.836416666665,2770.830416666667,0.32081204555555554,884.8333333333334
3103360,AURORA PUBLIC SCHOOLS,AURORA,Nebraska,40.866131,-98.014478,11842.083333333334,7996.242833333334,3845.8405,0.24900693333333335,1252.0833333333333
3103420,AXTELL COMMUNITY SCHOOLS,AXTELL,Nebraska,40.480878,-99.125723,13298.583333333334,11408.795583333333,1889.7866525,-0.00962777888888889,281.25
3103440,BANCROFT-ROSALIE COMM SCHOOLS,BANCROFT,Nebraska,42.009118,-96.572119,12706.416666666666,9421.048333333334,3285.3682499999995,0.09815584111111111,287.9166666666667
3103540,BATTLE CREEK PUBLIC SCHOOLS,BATTLE CREEK,Nebraska,41.994793,-97.606189,12348.416666666666,8514.252083333335,3834.164241666667,0.26292050777777776,440.25
3103600,BEATRICE PUBLIC SCHOOLS,BEATRICE,Nebraska,40.268748,-96.747464,10506.416666666666,8945.210833333333,1561.2053583333336,0.18397734444444447,2143.8333333333335
3103810,BELLEVUE PUBLIC SCHOOLS,BELLEVUE,Nebraska,41.141562,-95.927746,10319.416666666666,7010.83975,3308.576916666667,0.06531761555555554,9910.833333333334
3103990,BENNINGTON PUBLIC SCHOOLS,BENNINGTON,Nebraska,41.365424,-96.159086,8723.5,4378.094,4345.405833333333,0.5077718333333334,1977.4166666666667
3104020,BERTRAND PUBLIC SCHOOLS,BERTRAND,Nebraska,40.522401,-99.63168,13847.75,12117.953333333333,1729.7977166666667,0.0733324422222222,265.0
3104100,BLAIR COMMUNITY SCHOOLS,BLAIR,Nebraska,41.55537,-96.148198,10128.833333333334,4786.139583333333,5342.693333333334,0.25529591222222225,2329.9166666666665
3104140,BLOOMFIELD COMMUNITY SCHOOLS,BLOOMFIELD,Nebraska,42.59491,-97.643085,14255.833333333334,11300.266333333333,2955.566108333333,0.35416463111111113,249.91666666666666
3104200,BLUE HILL PUBLIC SCHOOLS,BLUE HILL,Nebraska,40.326765,-98.450186,12876.416666666666,9233.427333333333,3642.988775,0.031168526666666672,350.6666666666667
3104290,BRADY PUBLIC SCHOOLS,BRADY,Nebraska,41.024172,-100.364071,15485.25,12583.719166666664,2901.5312166666663,-0.0894389633333333,191.91666666666666
3104640,BURWELL PUBLIC SCHOOLS,BURWELL,Nebraska,41.778971,-99.12748,13104.083333333334,7934.209583333333,5169.874083333333,0.2805330655555555,357.0
3104870,CEDAR BLUFFS PUBLIC SCHOOLS,CEDAR BLUFFS,Nebraska,41.397438,-96.608447,13805.333333333334,7861.49225,5943.841083333334,-0.04218699857142857,295.5833333333333
3104920,CENTRAL CITY PUBLIC SCHOOLS,CENTRAL CITY,Nebraska,41.104016,-97.999949,12641.416666666666,8262.034583333332,4379.382166666667,-0.11627954444444444,733.3333333333334
3104950,RAYMOND CENTRAL PUBLIC SCHOOLS,RAYMOND,Nebraska,41.022805,-96.746884,12118.833333333334,6617.565666666666,5501.267666666667,0.1503402577777778,631.75
3104980,CHADRON PUBLIC SCHOOLS,CHADRON,Nebraska,42.821867,-102.994604,12015.916666666666,6850.1599166666665,5165.7567500000005,0.21836698333333335,912.5833333333334
3105010,CHAMBERS PUBLIC SCHOOLS,CHAMBERS,Nebraska,42.203379,-98.751062,18376.583333333332,11295.461333333333,7081.123166666665,,133.58333333333334
3105160,CLARKSON PUBLIC SCHOOLS,CLARKSON,Nebraska,41.719656,-97.123818,16397.5,12269.062583333332,4128.4383333333335,0.17547974249999998,195.41666666666666
3105280,CODY-KILGORE PUBLIC SCHS,CODY,Nebraska,42.938003,-101.248669,17463.166666666668,10329.005583333332,7134.1613333333335,,147.83333333333334
3105340,COLUMBUS PUBLIC SCHOOLS,COLUMBUS,Nebraska,41.442604,-97.357984,9941.5,8859.72875,1081.771275,0.1072973511111111,3829.25
3105460,COZAD COMMUNITY SCHOOLS,COZAD,Nebraska,40.871099,-99.9846,11440.25,9045.209166666666,2395.0408749999997,-0.12748513333333333,963.9166666666666
3105520,CRAWFORD PUBLIC SCHOOLS,CRAWFORD,Nebraska,42.680523,-103.407679,14476.166666666666,14221.116666666667,255.0504666666666,-0.036139605,230.08333333333334
3105550,CREIGHTON COMMUNITY PUBLIC SCHOOLS,CREIGHTON,Nebraska,42.456655,-97.905667,13482.25,9000.040416666669,4482.209416666667,0.4792070577777777,335.9166666666667
3105630,CROFTON COMMUNITY SCHOOLS,CROFTON,Nebraska,42.736785,-97.50441,14774.333333333334,8571.214083333332,6203.118749999999,0.2438562122222222,337.75
3105910,DESHLER PUBLIC SCHOOLS,DESHLER,Nebraska,40.134195,-97.723535,15816.166666666666,13858.241416666666,1957.9256083333337,-0.040443394,244.75
3105970,TRI COUNTY PUBLIC SCHOOLS,DEWITT,Nebraska,40.336834,-96.917564,14774.166666666666,10319.339249999999,4454.828083333333,0.16244278555555555,408.75
3109120,HAYES CENTER PUBLIC SCHOOLS,HAYES CENTER,Nebraska,40.511479,-101.017824,20968.2,14134.189999999999,6834.0082999999995,,127.6
3119560,UMO N HO N NATION PUBLIC SCHS,MACY,Nebraska,42.113326,-96.355144,18895.833333333332,18307.539166666666,588.29415,-2.3651852000000004,492.0833333333333
3162950,CENTURA PUBLIC SCHOOLS,CAIRO,Nebraska,41.06229,-98.617079,12257.0,6975.2792500000005,5281.7207499999995,0.10760678111111112,507.9166666666667
3169840,DORCHESTER PUBLIC SCHOOL,DORCHESTER,Nebraska,40.649346,-97.11959,15216.5,11638.123833333333,3578.375641666667,0.15465701,197.33333333333334
3170020,ELBA PUBLIC SCHOOLS,ELBA,Nebraska,41.283486,-98.566615,18586.14285714286,11796.33714285714,6789.805285714286,,116.14285714285714
3170050,ELGIN PUBLIC SCHOOLS,ELGIN,Nebraska,41.983585,-98.080395,17952.416666666668,10359.356333333335,7593.061416666666,,178.25
3170110,ELKHORN PUBLIC SCHOOLS,ELKHORN,Nebraska,41.285018,-96.23909,9119.166666666666,2825.1001666666666,6294.066666666668,0.6882746122222222,7447.583333333333
3170140,ELM CREEK PUBLIC SCHOOLS,ELM CREEK,Nebraska,40.720001,-99.370925,12727.583333333334,8233.893666666667,4493.689249999999,-0.10636361888888889,346.75
3170220,ELWOOD PUBLIC SCHOOLS,ELWOOD,Nebraska,40.588197,-99.864948,14623.0,13107.985,1515.0153333333335,-0.00036234374999999895,232.91666666666666
3170440,FAIRBURY PUBLIC SCHOOLS,FAIRBURY,Nebraska,40.138703,-97.17154,12168.333333333334,12987.385833333332,-819.0529383333334,-0.10450533333333333,932.5
3170530,FALLS CITY PUBLIC SCHOOLS,FALLS CITY,Nebraska,40.059634,-95.59975,12191.0,10846.198666666665,1344.8009666666665,0.07620988777777778,878.0
3170650,FORT CALHOUN COMMUNITY SCHS,FORT CALHOUN,Nebraska,41.463706,-96.028384,10396.916666666666,7166.965749999999,3229.9509333333335,0.48108367999999996,644.5
3170710,FREMONT PUBLIC SCHOOLS,FREMONT,Nebraska,41.438234,-96.496261,10281.75,9949.04775,332.70162166666665,-0.12982148444444444,4653.583333333333
3170800,GARDEN COUNTY SCHOOLS,OSHKOSH,Nebraska,41.404572,-102.350643,15855.0,14089.580833333332,1765.4181416666663,0.21216666125,265.25
3170980,GIBBON PUBLIC SCHOOLS,GIBBON,Nebraska,40.738332,-98.847993,11542.166666666666,11806.385333333332,-264.2185583333333,-0.29192729666666667,602.3333333333334
3171010,GILTNER PUBLIC SCHOOLS,GILTNER,Nebraska,40.771259,-98.150925,14537.25,7390.07275,7147.177333333333,,191.0
3171100,GOTHENBURG PUBLIC SCHOOLS,GOTHENBURG,Nebraska,40.93207,-100.155311,10439.416666666666,6750.895333333334,3688.5213333333336,0.1357606011111111,919.4166666666666
3171220,GRETNA PUBLIC SCHOOLS,GRETNA,Nebraska,41.132982,-96.252636,8931.363636363636,2774.806181818182,6156.557454545455,0.38376529,4164.090909090909
3171370,HAMPTON PUBLIC SCHOOL,HAMPTON,Nebraska,40.882529,-97.889237,15835.166666666666,10073.883,5761.28375,,177.33333333333334
3171520,HARTINGTON NEWCASTLE PUBLIC SCHOOLS,HARTINGTON,Nebraska,42.615304,-97.263939,16623.5,16324.887500000003,298.6117000000001,0.08011134333333332,311.5
3171550,HARVARD PUBLIC SCHOOLS,HARVARD,Nebraska,40.622206,-98.090857,14315.666666666666,17805.969166666666,-3490.3026666666665,-0.4535615088888889,297.1666666666667
3171580,HASTINGS PUBLIC SCHOOLS,HASTINGS,Nebraska,40.591202,-98.40225,10499.666666666666,11181.0005,-681.3343758333334,0.04835816777777777,3622.6666666666665
3171610,HAY SPRINGS PUBLIC SCHOOLS,HAY SPRINGS,Nebraska,42.687206,-102.688135,15148.583333333334,9908.29025,5240.293318333333,-0.02698891,177.58333333333334
3171730,HEMINGFORD PUBLIC SCHOOLS,HEMINGFORD,Nebraska,42.322023,-103.078461,14311.833333333334,6916.302499999999,7395.5309166666675,0.21314740777777777,406.0833333333333
3171820,HERSHEY PUBLIC SCHOOLS,HERSHEY,Nebraska,41.156103,-101.001311,11459.166666666666,6686.220583333335,4772.946083333333,0.10887310444444444,530.75
3171940,HOLDREGE PUBLIC SCHOOLS,HOLDREGE,Nebraska,40.449241,-99.373389,10991.583333333334,9538.169666666665,1453.413808333333,0.2574110655555556,1124.5
3172000,HOMER COMMUNITY SCHOOLS,HOMER,Nebraska,42.319067,-96.494194,12983.75,8070.627416666666,4913.122416666666,-0.024081627777777764,402.8333333333333
3172150,HUMPHREY PUBLIC SCHOOLS,HUMPHREY,Nebraska,41.688543,-97.490278,13230.416666666666,10772.451416666667,2457.9662916666666,0.044874185555555564,266.0833333333333
3172210,HYANNIS AREA SCHOOLS,HYANNIS,Nebraska,41.997586,-101.751364,18283.25,12803.395833333334,5479.8535833333335,-0.001433543333333324,142.5
3172335,JOHNSON-BROCK PUBLIC SCHOOLS,JOHNSON,Nebraska,40.412034,-95.997128,11375.583333333334,8369.237666666666,3006.345558333333,0.38934413874999996,313.5
3172390,KEARNEY PUBLIC SCHOOLS,KEARNEY,Nebraska,40.699172,-99.086761,9658.666666666666,5902.401833333333,3756.264833333334,0.21446866555555555,5479.666666666667
3172420,KENESAW PUBLIC SCHOOLS,KENESAW,Nebraska,40.621282,-98.651734,12832.583333333334,12256.223333333333,576.3583416666667,0.08492265222222223,264.5833333333333
3172480,KEYA PAHA COUNTY SCHOOLS,SPRINGVIEW,Nebraska,42.826449,-99.744494,20918.75,12789.485,8129.2645,,101.5
3172570,KIMBALL PUBLIC SCHOOLS,KIMBALL,Nebraska,41.226997,-103.655164,13337.083333333334,10740.239833333335,2596.844333333333,-0.22898242000000002,509.5
3172720,LEIGH COMMUNITY SCHOOLS,LEIGH,Nebraska,41.70821,-97.240184,15592.75,7504.057583333332,8088.693,0.5583083600000001,186.16666666666666
3172780,LEWISTON CONSOLIDATED SCHOOLS,LEWISTON,Nebraska,40.243617,-96.410209,16523.833333333332,14129.160000000002,2394.674083333333,-0.06684273,195.41666666666666
3172810,LEXINGTON PUBLIC SCHOOLS,LEXINGTON,Nebraska,40.774855,-99.741137,11442.916666666666,13167.783333333333,-1724.8660666666665,-0.36369378777777783,2970.0833333333335
3172840,LINCOLN PUBLIC SCHOOLS,LINCOLN,Nebraska,40.812957,-96.640734,10581.166666666666,8605.97875,1975.1878333333334,0.31728338333333334,38435.166666666664
3172910,LITCHFIELD PUBLIC SCHOOLS,LITCHFIELD,Nebraska,41.160432,-99.155491,19641.25,12722.303333333331,6918.9461249999995,,123.58333333333333
3172990,LOOMIS PUBLIC SCHOOLS,LOOMIS,Nebraska,40.475433,-99.512893,15205.5,11120.668083333332,4084.8302500000004,,211.83333333333334
3173050,LOUISVILLE PUBLIC SCHOOLS,LOUISVILLE,Nebraska,41.000127,-96.164779,11087.833333333334,6750.02925,4337.804083333333,0.2531485444444444,595.5
3173090,LOUP CITY PUBLIC SCHOOLS,LOUP CITY,Nebraska,41.282761,-98.967847,13482.666666666666,11026.710666666666,2455.9540999999995,0.060053204444444445,345.1666666666667
3173120,LOUP COUNTY PUBLIC SCHOOLS,TAYLOR,Nebraska,41.768158,-99.3846,13482.0,15626.465,-2144.4665,,113.5
3173210,LYONS-DECATUR NORTHEAST SCHS,LYONS,Nebraska,41.933875,-96.472453,15265.916666666666,15934.254999999997,-668.3402666666665,0.009041276250000015,267.75
3173230,MADISON PUBLIC SCHOOLS,MADISON,Nebraska,41.824052,-97.457904,13228.083333333334,13453.441666666666,-225.35935750000002,-0.3661150233333334,525.0
3173290,MALCOLM PUBLIC SCHOOLS,MALCOLM,Nebraska,40.913501,-96.870601,11403.25,5322.968,6080.282,0.37326579,523.75
3173440,MAYWOOD PUBLIC SCHOOLS,MAYWOOD,Nebraska,40.653749,-100.618873,16888.25,9855.24325,7033.006166666669,,166.16666666666666
3173470,MC COOK PUBLIC SCHOOLS,MC COOK,Nebraska,40.203606,-100.635659,10621.583333333334,9508.993916666666,1112.5896500000001,0.3077514222222223,1435.75
3173500,MC COOL JUNCTION PUBLIC SCHS,MCCOOL JUNCTION,Nebraska,40.74261,-97.596697,12932.166666666666,9921.371666666666,3010.7947499999996,0.13844969555555556,266.0833333333333
3173560,MC PHERSON COUNTY SCHOOLS,TRYON,Nebraska,41.55347,-100.958769,15008.5,12827.525,2180.9715,,112.0
3173590,MEAD PUBLIC SCHOOLS,MEAD,Nebraska,41.23212,-96.491521,14755.916666666666,9393.263833333336,5362.6525833333335,0.07491515428571428,242.58333333333334
3173600,MEDICINE VALLEY PUBLIC SCHOOLS,CURTIS,Nebraska,40.633095,-100.522733,15976.0,12549.959166666667,3426.041216666667,0.19132599399999997,217.75
3173660,MERIDIAN PUBLIC SCHOOLS,DAYKIN,Nebraska,40.320069,-97.330052,15314.166666666666,13336.761666666667,1977.406283333333,-0.03144605,204.16666666666666
3173710,MILFORD PUBLIC SCHOOLS,MILFORD,Nebraska,40.775034,-97.062242,10398.916666666666,4471.918583333333,5926.998083333333,0.4244883966666666,728.0
3173740,MILLARD PUBLIC SCHOOLS,OMAHA,Nebraska,41.202068,-96.143263,9428.083333333334,4256.531416666667,5171.551916666666,0.4522621388888889,23445.333333333332
3173800,MINATARE PUBLIC SCHOOLS,MINATARE,Nebraska,41.8128,-103.501192,14132.583333333334,13241.343333333336,891.2381333333333,-0.24165891499999997,218.5
3173830,MINDEN PUBLIC SCHOOLS,MINDEN,Nebraska,40.49801,-98.957286,12102.666666666666,9213.671416666666,2888.995166666666,0.06586973111111111,796.0833333333334
3173890,MITCHELL PUBLIC SCHOOLS,MITCHELL,Nebraska,41.946243,-103.812555,10363.5,7155.324416666666,3208.1755833333336,0.18995058666666667,686.5
3174040,MULLEN PUBLIC SCHOOLS,MULLEN,Nebraska,42.045276,-101.045596,17705.5,10061.7845,7643.71625,0.2833621866666666,172.75
3174160,NEBRASKA CITY PUBLIC SCHOOLS,NEBRASKA CITY,Nebraska,40.690118,-95.865812,11193.166666666666,10614.226666666667,578.9400499999999,-0.13059182555555554,1426.0833333333333
3174200,CONESTOGA PUBLIC SCHOOLS,MURRAY,Nebraska,40.913735,-95.980588,12481.166666666666,7194.859500000001,5286.3071666666665,0.18601045444444445,662.8333333333334
3174220,NELIGH-OAKDALE SCHOOLS,NELIGH,Nebraska,42.130936,-98.024986,13456.5,11821.036666666669,1635.4626416666667,0.08254829444444445,403.0833333333333
3174340,NEWMAN GROVE PUBLIC SCHOOLS,NEWMAN GROVE,Nebraska,41.746269,-97.773933,14801.083333333334,13996.074166666665,805.0083166666667,,195.58333333333334
3174370,NIOBRARA PUBLIC SCHOOLS,NIOBRARA,Nebraska,42.752207,-98.028488,18495.416666666668,14808.604166666666,3686.813083333334,-0.31027182000000003,192.33333333333334
3174430,NORFOLK PUBLIC SCHOOLS,NORFOLK,Nebraska,42.030674,-97.414824,10432.75,7972.457999999999,2460.292,0.08994413333333334,4202.166666666667
3174580,NORTHWEST PUBLIC SCHOOLS,GRAND ISLAND,Nebraska,40.952082,-98.399264,10994.833333333334,7006.322166666666,3988.5111666666658,0.2167267422222222,1467.75
3174640,OAKLAND CRAIG PUBLIC SCHOOLS,OAKLAND,Nebraska,41.836219,-96.463786,12433.416666666666,10683.271499999999,1750.14545,0.17909596444444445,445.5
3174760,OGALLALA PUBLIC SCHOOLS,OGALLALA,Nebraska,41.13137,-101.699971,12094.416666666666,9349.899333333333,2744.517333333333,0.00794571888888889,905.5
3174820,OMAHA PUBLIC SCHOOLS,OMAHA,Nebraska,41.267518,-95.960099,11674.0,15618.159999999998,-3944.1606666666667,-0.35067815222222226,51152.5
3174850,O'NEILL PUBLIC SCHOOLS,O'NEILL,Nebraska,42.460458,-98.647051,13852.083333333334,11757.4325,2094.6510416666665,-0.08224064111111111,791.25
3174940,ORD PUBLIC SCHOOLS,ORD,Nebraska,41.604941,-98.932427,12782.666666666666,8453.743583333333,4328.923083333333,0.3493843555555556,575.5833333333334
3175000,OSCEOLA PUBLIC SCHOOLS,OSCEOLA,Nebraska,41.172283,-97.544554,14577.833333333334,11370.469333333334,3207.362391666667,0.23367656625,258.1666666666667
3175030,OSMOND COMMUNITY SCHOOLS,OSMOND,Nebraska,42.366498,-97.599061,14896.5,11183.03525,3713.464108333333,0.24274081249999999,217.5
3175060,OVERTON PUBLIC SCHOOLS,OVERTON,Nebraska,40.741137,-99.537308,11713.416666666666,9392.004416666665,2321.4125,0.05444340777777778,315.75
3175210,PALMYRA DISTRICT O R 1,PALMYRA,Nebraska,40.703855,-96.393827,11440.75,9274.08675,2166.6633,0.2889047988888889,487.5
3175270,PAPILLION LA VISTA COMMUNITY SCHOOLS,PAPILLION,Nebraska,41.153062,-96.043834,9462.75,4314.933249999999,5147.816583333333,0.32045556777777784,11062.75
3175330,PAWNEE CITY PUBLIC SCHOOLS,PAWNEE CITY,Nebraska,40.110093,-96.156105,14028.583333333334,15464.2975,-1435.7144666666666,-0.05801452222222222,294.5
3175360,PAXTON CONSOLIDATED SCHOOLS,PAXTON,Nebraska,41.12533,-101.36239,14610.833333333334,10576.659333333331,4034.174066666667,-0.09398101625,223.0
3175390,PENDER PUBLIC SCHOOLS,PENDER,Nebraska,42.111582,-96.710678,13042.083333333334,10346.858833333334,2695.2240433333336,0.40614732444444446,365.75
3175510,PIERCE PUBLIC SCHOOLS,PIERCE,Nebraska,42.199747,-97.539737,11323.5,7980.044583333333,3343.4554166666658,0.4114500966666666,673.4166666666666
3175570,PLAINVIEW PUBLIC SCHOOLS,PLAINVIEW,Nebraska,42.352693,-97.791487,14599.0,12153.20425,2445.796158333333,0.13807184555555554,339.9166666666667
3175630,SPRINGFIELD PLATTEVIEW COMMUNITY SCHOOLS,SPRINGFIELD,Nebraska,41.091765,-96.07951,12869.333333333334,6973.6677500000005,5895.665583333334,0.42044647555555553,1099.5
3175660,PLATTSMOUTH COMMUNITY SCHOOLS,PLATTSMOUTH,Nebraska,41.00021,-95.904729,10752.833333333334,7841.246416666668,2911.58675,-0.06672824666666667,1756.0
3175690,PLEASANTON PUBLIC SCHOOLS,PLEASANTON,Nebraska,40.97021,-99.089719,11400.25,8092.34075,3307.9096150000005,0.022537947142857142,255.5
3175770,PONCA PUBLIC SCHOOLS,PONCA,Nebraska,42.5643,-96.712859,12165.083333333334,7840.632583333335,4324.450583333332,0.10956636777777778,452.4166666666667
3175810,POTTER-DIX PUBLIC SCHOOLS,POTTER,Nebraska,41.216434,-103.307049,17328.333333333332,12129.844166666668,5198.4881,0.5483940266666667,188.83333333333334
3175900,RALSTON PUBLIC SCHOOLS,RALSTON,Nebraska,41.201067,-96.045793,10691.166666666666,9042.458,1648.7091916666668,-0.06767548,3236.3333333333335
3175930,RANDOLPH PUBLIC SCHOOLS,RANDOLPH,Nebraska,42.380271,-97.359426,14607.0,10472.926749999999,4134.074,0.27477601888888886,262.25
3175960,RAVENNA PUBLIC SCHOOLS,RAVENNA,Nebraska,41.030198,-98.924004,12802.0,10426.664833333332,2375.334683333333,-0.0037575266666666682,455.1666666666667
3175990,RED CLOUD COMMUNITY SCHOOLS,RED CLOUD,Nebraska,40.088177,-98.525632,14373.5,14232.480833333333,141.02055333333342,-0.16095262555555556,253.33333333333334
3176170,ROCK COUNTY PUBLIC SCHOOLS,BASSETT,Nebraska,42.578183,-99.532173,16394.166666666668,12739.280833333332,3654.88725,-0.054170366666666664,215.08333333333334
3176380,SANDHILLS PUBLIC SCHOOLS,DUNNING,Nebraska,41.826618,-100.101349,20396.375,16094.44875,4301.927750000001,,112.0
